text32141;"""She hesitated for a bit, but then arduously climbed out the window and wrapped her arms around the pipe as if it were a lifeline."""
text32142;"""I instantly felt that something was off, and I was right: Himitsu tried to climb down the pipe, but immediately fell off…"""
text32143;"""I prudently came closer and caught her in my arms."""
text32144;"""I wouldn't say it was easy, but Himitsu probably weighed no more than fifty kilograms, so I managed to hold her without falling to the grass."""
text32145;"""Sorry…"""
text32146;"""She said silently when she came to her senses."""
text32147;"""It used to be easier."""
text32148;"""I'd think so."""
text32149;"""I put Himitsu to the ground."""
text32150;"""Your dad?"""
text32151;"""He fell asleep in front of the TV."""
text32152;"""Are you sure?"""
text32153;"""I am!"""
text32154;"""She pouted."""
text32155;"""Alright, we need to go!"""
text32156;"""Where?"""
text32157;"""Somewhere far away from here."""
text32158;"""Niko-kun, I can't…"""
text32159;"""Himitsu lowered her eyes apologetically."""
text32160;"""What now?!"""
text32161;"""Where would we go? It's silly and childish!"""
text32162;"""So you think that staying here is very smart? Have you already forgotten what <i>he</i> did this afternoon?"""
text32163;"""I understand and I'm not condoning it, but… We should find another solution. Maybe we could talk…"""
text32164;"""Talk?!"""
text32165;"""I almost shouted."""
text32166;"""I tried! That's why I came to you today! Because…"""
text32167;"""Ah, screw it!"""
text32168;"""Because Catherine's mother had been waiting for me at home, and she threatened me!"""
text32169;"""Her again...?"""
text32170;"""Himitsu frowned."""
text32171;"""It's not about Catherine, it's about her mother! She, as you know, is supposed to be an American diplomat, but in reality…"""
text32172;"""I don't know who she really is! In any case, she wants documents that I don't have."""
text32173;"""And it doesn't even matter what she needs! What matters is that I was in real danger and I came to your father, because I had no one else to turn to… And you know what happened next!"""
text32174;"""And after all that you're suggesting I talk to him <i>again</i>?"""
text32175;"""She wasn't replying, just methodically picking at the earth with the tip of her shoe."""
text32176;"""Come on, Himitsu, this isn't a joke!"""
text32177;"""Who knows what'll get into his head next...?"""
text32178;"""Niko-kun, he's still my father… You don't think that…"""
text32179;"""I don't know what to think!"""
text32180;"""Fine."""
text32181;"""She raised her tearful eyes to me."""
text32182;"""I'll talk to him. And if it doesn't work out…"""
text32183;"""But…"""
text32184;"""Don't worry, everything will be alright."""
text32185;"""She stood on her tiptoes and kissed me."""
text32186;"""My intense desire to prove that I was right evaporated at once."""
text32187;"""Tomorrow. I'll drop by."""
text32188;"""I'm staying at Kyosuke's place – it's too dangerous at home."""
text32189;"""Then I'll call him."""
text32190;"""I looked at Himitsu closely but just couldn't figure out what to do."""
text32191;"""But she looked unexpectedly confident, and her big, green, unblinking eyes seemed to be looking right into my soul."""
text32192;"""Do you know his phone number?"""
text32193;"""I finally gave up and sighed."""
text32194;"""Of course!"""
text32195;"""Well then…"""
text32196;"""I wanted to say \""be careful\"", but decided that it wouldn't sound appropriate in this situation."""
text32197;"""After all, she was home."""
text32198;"""…"""
text32199;"""I returned to Kyosuke's place after midnight."""
text32200;"""His mom looked sleepy and not too happy when opening the door, but seemed to believe that I'd just forgotten an important notebook at home."""
text32201;"""Kyosuke wasn't really surprised by my return, but didn't comment on it, only saying a standard \""I told you\""."""
text32202;"""The hard futon, the snoring right above my ear, and my own thoughts didn't let me fall asleep for a long while."""
